crash_id,crash_event,crash_type,number_fatalities
23785,20053085,Multiple,2
23786,20052085,Multiple,1
23787,20052193,Multiple,1
23788,20052067,Single,1
23789,20051337,Single,1
23790,20053067,Multiple,1
23791,20055059,Single,1
23792,20055114,Single,1
23793,20051022,Multiple,1
23794,20051281,Single,1
23795,20051196,Multiple,1
23796,20053285,Single,1
23797,20055062,Single,1
23798,20051449,Single,1
23799,20055094,Multiple,1
23800,20051140,Single,1
23801,20051453,Single,1
23802,20051332,Single,1
23803,20053098,Multiple,1
23804,20056015,Single,1
23805,20052100,Multiple,1
23806,20052220,Multiple,1
23807,20051068,Multiple,1
23808,20055076,Multiple,1
23809,20052008,Multiple,1
23810,20051219,Single,2
23811,20052035,Single,1
23812,20053245,Multiple,1
23813,20053155,Single,1
23814,20052176,Single,1
23815,20055069,Single,2
23816,20051043,Single,1
23817,20053020,Multiple,1
23818,20054002,Multiple,1
23819,20055056,Single,1
23820,20051444,Single,1
23821,20054106,Multiple,1
23822,20051160,Single,1
23823,20056027,Single,1
23824,20052140,Multiple,1
23825,20052257,Single,1
23826,20054078,Single,1
23827,20055115,Single,1
23828,20052265,Single,1
23829,20052205,Single,1
23830,20052131,Multiple,1
23831,20053141,Single,1
23832,20053248,Multiple,1
23833,20051275,Single,1
23834,20058007,Single,1
23835,20052051,Multiple,1
23836,20042212,Single,2
23837,20042153,Multiple,1
23838,20041025,Single,1
23839,20042257,Multiple,2
23840,20041370,Multiple,1
23841,20041280,Single,1
23842,20042268,Multiple,1
23843,20041216,Single,1
23844,20045083,Single,1
23845,20042145,Multiple,1
23846,20043234,Single,1
23847,20041030,Single,1
23848,20041402,Single,1
23849,20041199,Multiple,1
23850,20042005,Single,1
23851,20041086,Multiple,1
23852,20042245,Multiple,1
23853,20045155,Single,2
23854,20041433,Single,1
23855,20041074,Multiple,1
23856,20041069,Single,1
23857,20041167,Multiple,1
23858,20041249,Multiple,1
23859,20045056,Single,1
23860,20041339,Multiple,1
23861,20042025,Multiple,1
23862,20042287,Multiple,1
23863,20045141,Single,1
23864,20041112,Single,1
23865,20041237,Multiple,2
23866,20041324,Multiple,1
23867,20045045,Single,1
23868,20045063,Single,1
23869,20043277,Single,1
23870,20041161,Single,1
23871,20043040,Multiple,1
23872,20041062,Single,1
23873,20041172,Single,1
23874,20042159,Single,1
23875,20043254,Single,1
23876,20043232,Multiple,2
23877,20045156,Single,1
23878,20043076,Single,1
23879,20044072,Single,1
23880,20044067,Single,1
23881,20041038,Single,1
23882,20047006,Multiple,1
23883,20043072,Single,1
23884,20042056,Multiple,1
23885,20043259,Multiple,1
23886,20044102,Single,1
23887,20045050,Multiple,2
23888,20045006,Single,1
23889,20041066,Single,1
23890,20041043,Multiple,1
23891,20043210,Multiple,1
23892,20044087,Single,1
23893,20041031,Multiple,1
23894,20043075,Single,1
23895,20043034,Single,1
23896,20043219,Single,1
23897,20046004,Single,1
23898,20041238,Single,1
23899,20042127,Single,1
23900,20044033,Single,1
23901,20041401,Multiple,1
23902,20044074,Multiple,1
23903,20047031,Single,2
23904,20043178,Multiple,1
23905,20042102,Multiple,2
23906,20045066,Single,1
23907,20045044,Single,1
23908,20043021,Multiple,1
23909,20043214,Multiple,1
23910,20041416,Single,1
23911,20042170,Multiple,1
23912,20041443,Single,1
23913,20042276,Single,3
23914,20041306,Single,1
23915,20042225,Multiple,1
23916,20046007,Multiple,1
23917,20043180,Single,1
23918,20044065,Multiple,1
23919,20043123,Single,1
23920,20043044,Single,1
23921,20042178,Single,1
23922,20043287,Single,1
23923,20042036,Multiple,1
23924,20042060,Multiple,1
23925,20045081,Single,1
23926,20041016,Multiple,1
23927,20045067,Single,1
23928,20045028,Single,1
23929,20041329,Single,1
23930,20042117,Single,1
23931,20043004,Single,1
23932,20041367,Multiple,1
23933,20042308,Multiple,1
23934,20044026,Single,1
23935,20045101,Single,1
23936,20043057,Single,1
23937,20045129,Single,1
23938,20047024,Single,1
23939,20041209,Multiple,2
23940,20043046,Multiple,1
23941,20043249,Multiple,1
23942,20043196,Multiple,1
23943,20041120,Multiple,1
23944,20045043,Multiple,1
23945,20041183,Single,1
23946,20042008,Multiple,1
23947,20041220,Multiple,1
23948,20041197,Single,1
23949,20043111,Single,1
23950,20041098,Single,1
23951,20044080,Single,1
23952,20041194,Single,1
23953,20044076,Single,1
23954,20041265,Single,1
23955,20041417,Multiple,1
23956,20042239,Multiple,1
23957,20041021,Single,1
23958,20041230,Multiple,1
23959,20041403,Single,1
23960,20042273,Single,2
23961,20041177,Multiple,1
23962,20042209,Multiple,1
23963,20046009,Multiple,1
23964,20041446,Single,1
23965,20048004,Multiple,1
23966,20043060,Single,1
23967,20042100,Single,1
23968,20041046,Single,1
23969,20041377,Multiple,1
23970,20045005,Single,1
23971,20044045,Multiple,1
23972,20041428,Multiple,1
23973,20046020,Single,1
23974,20046014,Single,1
23975,20042199,Multiple,1
23976,20041315,Single,1
23977,20042280,Multiple,1
23978,20041176,Multiple,1
23979,20041001,Single,1
23980,20041333,Multiple,2
23981,20041170,Multiple,1
23982,20043281,Single,1
23983,20041337,Single,1
23984,20041255,Single,1
23985,20042303,Single,1
23986,20041456,Single,1
23987,20043256,Multiple,1
23988,20041142,Multiple,1
23989,20041243,Single,3
23990,20042203,Single,1
23991,20041425,Multiple,1
23992,20047034,Single,1
23993,20047016,Single,1
23994,20044043,Single,1
23995,20043128,Single,2
23996,20046044,Multiple,2
23997,20045076,Single,1
23998,20043115,Single,1
23999,20044085,Single,1
24000,20041055,Multiple,1
24001,20043100,Single,2
24002,20042142,Multiple,1
24003,20043258,Single,1
24004,20045087,Multiple,1
24005,20041399,Single,1
24006,20042120,Multiple,1
24007,20043030,Multiple,1
24008,20043204,Multiple,1
24009,20043168,Multiple,1
24010,20047014,Single,1
24011,20043016,Single,1
24012,20045108,Single,1
24013,20042116,Single,1
24014,20041104,Single,1
24015,20041189,Single,1
24016,20043265,Single,1
24017,20041060,Single,1
24018,20046011,Single,1
24019,20046034,Single,1
24020,20041119,Single,1
24021,20043056,Single,1
24022,20041353,Single,1
24023,20043003,Single,1
24024,20044061,Multiple,1
24025,20048003,Single,1
24026,20043154,Multiple,1
24027,20041274,Multiple,1
24028,20043062,Single,1
24029,20045160,Multiple,1
24030,20041441,Single,1
24031,20043266,Multiple,1
24032,20046042,Multiple,1
24033,20041137,Multiple,1
24034,20045107,Single,1
24035,20042267,Multiple,1
24036,20041116,Single,1
24037,20043098,Single,1
24038,20043273,Multiple,1
24039,20043099,Multiple,1
24040,20041257,Multiple,1
24041,20045154,Multiple,1
24042,20043235,Single,1
24043,20042292,Multiple,1
24044,20041419,Multiple,1
24045,20041107,Single,1
24046,20043005,Multiple,1
24047,20045033,Multiple,1
24048,20042228,Multiple,1
24049,20041396,Multiple,1
24050,20041155,Single,1
24051,20041152,Multiple,1
24052,20043158,Multiple,1
24053,20043243,Multiple,1
24054,20041051,Single,1
24055,20041196,Single,1
24056,20042045,Multiple,1
24057,20042143,Single,1
24058,20042264,Multiple,1
24059,20041132,Multiple,1
24060,20042207,Multiple,1
24061,20044083,Multiple,1
24062,20044049,Single,1
24063,20045017,Single,1
24064,20043013,Single,1
24065,20041300,Multiple,1
24066,20042003,Multiple,2
24067,20042017,Multiple,1
24068,20043133,Single,1
24069,20046012,Multiple,1
24070,20042195,Single,1
24071,20042296,Multiple,1
24072,20041358,Single,1
24073,20042016,Multiple,1
24074,20045095,Single,1
24075,20041111,Multiple,1
24076,20043149,Multiple,2
24077,20044053,Multiple,1
24078,20043138,Single,1
24079,20041168,Multiple,1
24080,20041409,Multiple,1
24081,20041135,Multiple,1
24082,20042141,Multiple,1
24083,20041070,Multiple,3
24084,20041432,Single,1
24085,20041018,Single,1
24086,20041354,Multiple,1
24087,20043069,Single,1
24088,20041316,Multiple,1
24089,20043028,Multiple,1
24090,20046021,Multiple,1
24091,20042184,Single,1
24092,20042192,Single,1
24093,20041269,Single,1
24094,20044058,Multiple,1
24095,20045093,Multiple,1
24096,20041348,Multiple,1
24097,20041164,Multiple,1
24098,20043126,Single,1
24099,20044005,Single,1
24100,20041087,Multiple,1
24101,20043198,Single,1
24102,20045132,Single,1
24103,20044116,Multiple,1
24104,20043087,Multiple,1
24105,20043027,Single,1
24106,20042061,Single,1
24107,20041103,Single,1
24108,20044122,Single,1
24109,20044028,Single,1
24110,20042144,Single,1
24111,20043160,Multiple,2
24112,20042081,Single,1
24113,20041036,Single,1
24114,20044078,Single,1
24115,20046052,Single,1
24116,20042083,Single,1
24117,20041109,Multiple,1
24118,20042251,Single,1
24119,20041440,Multiple,1
24120,20043142,Multiple,1
24121,20045003,Single,1
24122,20042126,Multiple,1
24123,20041421,Single,1
24124,20044073,Multiple,1
24125,20043227,Single,1
24126,20043124,Multiple,1
24127,20045001,Single,1
24128,20041126,Single,2
24129,20041213,Single,1
24130,20043228,Multiple,1
24131,20042243,Multiple,1
24132,20042259,Single,1
24133,20044103,Single,1
24134,20041437,Single,1
24135,20043052,Single,1
24136,20046015,Multiple,1
24137,20042221,Single,1
24138,20044021,Single,1
24139,20043104,Single,1
24140,20045014,Single,1
24141,20041261,Single,1
24142,20043233,Single,1
24143,20043029,Single,1
24144,20041073,Single,1
24145,20043129,Multiple,1
24146,20041253,Multiple,1
24147,20043236,Multiple,1
24148,20041140,Multiple,1
24149,20047019,Single,1
24150,20042272,Multiple,1
24151,20043121,Single,1
24152,20041256,Multiple,1
24153,20041136,Single,1
24154,20042188,Single,1
24155,20042019,Multiple,1
24156,20043125,Single,1
24157,20041289,Multiple,1
24158,20041071,Single,1
24159,20043263,Single,1
24160,20045148,Multiple,2
24161,20042007,Single,1
24162,20042146,Multiple,1
24163,20043187,Single,1
24164,20042240,Single,1
24165,20043130,Multiple,1
24166,20041131,Single,1
24167,20045111,Multiple,1
24168,20045075,Multiple,1
24169,20042286,Multiple,1
24170,20041258,Single,1
24171,20045094,Single,1
24172,20041260,Single,1
24173,20041053,Single,1
24174,20042157,Multiple,1
24175,20041202,Multiple,1
24176,20043221,Multiple,1
24177,20045051,Multiple,1
24178,20043018,Single,1
24179,20045096,Single,1
24180,20043212,Single,1
24181,20042038,Single,1
24182,20044112,Multiple,1
24183,20044120,Single,1
24184,20041182,Multiple,1
24185,20042263,Single,2
24186,20043112,Single,1
24187,20045130,Multiple,1
24188,20043167,Multiple,1
24189,20043041,Multiple,1
24190,20042233,Multiple,1
24191,20041129,Single,1
24192,20046040,Single,1
24193,20044017,Single,1
24194,20041387,Multiple,1
24195,20043026,Single,1
24196,20042111,Single,1
24197,20042011,Single,1
24198,20041022,Single,1
24199,20042167,Multiple,1
24200,20044002,Single,1
24201,20047012,Single,1
24202,20041298,Single,1
24203,20042134,Multiple,1
24204,20041314,Single,1
24205,20044105,Single,1
24206,20041076,Single,1
24207,20042135,Single,1
24208,20042106,Multiple,1
24209,20045053,Single,1
24210,20043170,Multiple,1
24211,20042309,Multiple,1
24212,20044051,Multiple,1
24213,20044042,Single,1
24214,20043153,Single,1
24215,20042237,Multiple,1
24216,20047002,Single,1
24217,20042079,Single,1
24218,20047013,Single,1
24219,20044027,Multiple,1
24220,20041320,Single,1
24221,20041105,Single,1
24222,20047003,Single,1
24223,20044055,Single,1
24224,20042200,Single,1
24225,20041272,Multiple,1
24226,20041042,Multiple,1
24227,20041207,Single,1
24228,20042305,Single,1
24229,20041067,Single,1
24230,20041186,Single,2
24231,20041397,Single,1
24232,20045060,Single,1
24233,20048009,Multiple,1
24234,20043077,Single,1
24235,20044090,Single,1
24236,20043012,Multiple,2
24237,20043110,Multiple,1
24238,20042091,Single,1
24239,20046048,Multiple,2
24240,20042197,Single,1
24241,20041026,Multiple,1
24242,20042311,Multiple,1
24243,20043017,Single,2
24244,20041004,Single,1
24245,20043156,Single,1
24246,20045042,Multiple,5
24247,20045040,Single,1
24248,20043181,Multiple,1
24249,20045117,Multiple,4
24250,20041290,Single,1
24251,20043268,Single,1
24252,20042294,Multiple,2
24253,20041063,Single,1
24254,20046030,Single,1
24255,20046033,Single,1
24256,20042164,Single,1
24257,20041250,Single,1
24258,20043165,Single,1
24259,20045012,Multiple,1
24260,20045089,Multiple,1
24261,20043159,Single,1
24262,20042302,Single,1
24263,20041061,Multiple,1
24264,20042125,Single,1
24265,20041411,Single,1
24266,20041165,Single,1
24267,20044012,Single,1
24268,20042118,Single,1
24269,20041350,Single,2
24270,20044097,Multiple,2
24271,20043088,Multiple,1
24272,20046050,Single,1
24273,20045112,Single,1
24274,20042105,Multiple,1
24275,20044117,Single,1
24276,20045084,Single,1
24277,20045021,Single,1
24278,20041065,Multiple,1
24279,20041276,Single,1
24280,20045069,Multiple,1
24281,20041423,Single,1
24282,20043048,Single,1
24283,20045099,Single,1
24284,20047008,Single,1
24285,20041233,Multiple,1
24286,20041442,Single,1
24287,20042078,Single,1
24288,20042189,Single,1
24289,20041124,Single,1
24290,20042020,Multiple,1
24291,20041281,Single,1
24292,20041311,Single,1
24293,20041277,Multiple,1
24294,20045077,Multiple,1
24295,20043150,Multiple,1
24296,20041128,Single,1
24297,20043024,Multiple,1
24298,20041154,Single,1
24299,20043184,Multiple,1
24300,20046026,Single,1
24301,20043209,Multiple,1
24302,20042044,Multiple,1
24303,20041050,Multiple,1
24304,20041349,Multiple,1
24305,20042151,Single,1
24306,20043091,Multiple,1
24307,20043103,Multiple,1
24308,20046029,Single,1
24309,20041138,Multiple,1
24310,20045070,Single,1
24311,20044037,Single,1
24312,20044063,Single,1
24313,20041203,Single,1
24314,20045034,Single,1
24315,20042087,Single,1
24316,20041205,Single,1
24317,20042156,Single,1
24318,20041163,Single,1
24319,20043285,Single,3
24320,20043193,Multiple,1
24321,20043288,Multiple,1
24322,20042261,Multiple,1
24323,20041270,Multiple,2
24324,20041438,Multiple,1
24325,20043119,Multiple,1
24326,20044114,Single,1
24327,20042062,Multiple,2
24328,20044031,Multiple,1
24329,20042279,Single,1
24330,20041023,Multiple,1
24331,20043011,Single,1
24332,20041453,Multiple,1
24333,20041412,Multiple,1
24334,20041244,Single,1
24335,20041044,Multiple,1
24336,20041321,Single,2
24337,20045020,Single,1
24338,20045145,Single,1
24339,20043036,Multiple,2
24340,20041097,Single,1
24341,20045022,Single,1
24342,20043175,Single,1
24343,20041150,Multiple,1
24344,20043131,Single,1
24345,20041115,Multiple,1
24346,20045161,Multiple,1
24347,20045073,Multiple,1
24348,20041113,Single,1
24349,20041005,Single,1
24350,20044075,Multiple,1
24351,20042112,Multiple,1
24352,20045038,Multiple,1
24353,20041429,Multiple,1
24354,20046041,Single,1
24355,20043001,Single,1
24356,20045032,Single,1
24357,20046051,Single,1
24358,20045004,Multiple,1
24359,20041156,Multiple,1
24360,20043096,Multiple,1
24361,20042042,Single,1
24362,20043025,Multiple,1
24363,20042018,Multiple,1
24364,20044019,Multiple,2
24365,20043042,Multiple,1
24366,20043140,Single,1
24367,20041331,Multiple,2
24368,20041191,Single,1
24369,20043078,Single,1
24370,20042234,Single,1
24371,20045124,Single,1
24372,20042270,Single,1
24373,20041352,Single,1
24374,20042262,Single,1
24375,20041326,Single,1
24376,20045119,Single,1
24377,20044003,Single,1
24378,20043127,Single,1
24379,20041282,Single,1
24380,20045115,Single,1
24381,20043117,Multiple,1
24382,20043070,Single,1
24383,20043006,Multiple,2
24384,20043116,Single,1
24385,20041208,Multiple,3
24386,20041445,Single,2
24387,20041262,Multiple,2
24388,20043139,Single,1
24389,20042236,Single,1
24390,20041374,Single,1
24391,20042218,Single,1
24392,20047020,Multiple,1
24393,20043102,Single,1
24394,20041295,Single,1
24395,20043190,Multiple,1
24396,20042194,Multiple,3
24397,20042162,Multiple,2
24398,20047033,Single,1
24399,20043271,Multiple,1
24400,20041145,Single,1
24401,20041195,Multiple,1
24402,20044086,Single,4
24403,20045135,Multiple,1
24404,20045079,Multiple,1
24405,20043146,Single,1
24406,20046018,Single,1
24407,20042104,Single,2
24408,20041224,Multiple,1
24409,20045109,Multiple,1
24410,20045146,Single,1
24411,20043201,Single,1
24412,20041133,Multiple,1
24413,20042084,Multiple,1
24414,20042196,Multiple,1
24415,20043229,Single,2
24416,20041427,Multiple,1
24417,20047005,Multiple,1
24418,20041029,Single,1
24419,20041414,Multiple,1
24420,20042227,Multiple,1
24421,20043248,Single,1
24422,20044107,Multiple,1
24423,20041159,Single,1
24424,20042139,Multiple,1
24425,20041174,Single,1
24426,20042094,Multiple,1
24427,20044111,Multiple,1
24428,20041332,Multiple,2
24429,20043053,Single,1
24430,20042101,Single,1
24431,20041212,Single,1
24432,20043255,Multiple,1
24433,20041093,Multiple,1
24434,20041439,Single,2
24435,20043092,Multiple,1
24436,20045088,Multiple,1
24437,20044041,Single,1
24438,20041357,Single,1
24439,20044070,Multiple,1
24440,20041114,Multiple,1
24441,20041169,Multiple,1
24442,20041033,Multiple,1
24443,20042265,Multiple,1
24444,20045057,Multiple,1
24445,20042229,Multiple,1
24446,20042148,Multiple,1
24447,20042223,Multiple,3
24448,20042027,Single,1
24449,20043261,Single,1
24450,20044082,Multiple,1
24451,20045023,Multiple,1
24452,20045052,Single,1
24453,20045031,Single,1
24454,20041085,Single,1
24455,20041178,Multiple,1
24456,20045046,Single,1
24457,20042014,Multiple,1
24458,20043120,Multiple,1
24459,20048007,Single,1
24460,20043247,Single,1
24461,20041147,Single,2
24462,20043161,Single,1
24463,20044001,Single,1
24464,20041179,Single,1
24465,20041288,Single,1
24466,20045126,Single,1
24467,20041301,Single,1
24468,20045092,Single,1
24469,20043136,Single,2
24470,20042052,Multiple,2
24471,20042071,Single,1
24472,20045035,Single,1
24473,20041450,Single,1
24474,20044101,Multiple,1
24475,20042274,Single,1
24476,20041187,Multiple,3
24477,20042285,Multiple,2
24478,20043251,Multiple,1
24479,20043195,Single,1
24480,20041204,Single,2
24481,20045140,Single,1
24482,20044032,Multiple,3
24483,20043009,Single,1
24484,20042232,Multiple,1
24485,20043162,Single,1
24486,20041144,Multiple,1
24487,20041219,Single,1
24488,20045078,Multiple,1
24489,20041308,Multiple,1
24490,20042001,Single,2
24491,20044014,Single,1
24492,20041457,Single,2
24493,20041254,Single,1
24494,20044113,Single,1
24495,20043147,Multiple,1
24496,20041279,Single,1
24497,20041330,Multiple,1
24498,20041404,Single,1
24499,20042150,Multiple,1
24500,20046002,Multiple,1
24501,20043105,Single,1
24502,20044015,Multiple,1
24503,20044039,Single,1
24504,20043238,Single,1
24505,20042208,Multiple,1
24506,20041322,Multiple,1
24507,20043085,Multiple,1
